path,label
Sad/5ea0c4d9fca4cf872d03b572b9404eb3a239ae4a815e54eec00519ff.jpg,Sad
Sad/6be7f1995ce63adc0c342bdd6cca1988c1f49a580ad5b044ab115327.PNG,Sad
Sad/3dff406c3f7948725bf81ce375f35ee207325e55fb2eca2adaa17b24.jpg,Sad
Sad/1ac696ef7fd83407a7f66d66b5621b862c75c35c61847528c359e4b5.png,Sad
Sad/6d4098de1d79886b36dddf124a33b7318d0562b9d062d3f4a3fb219f.jpg,Sad
Sad/5ec9045e0dd5240185223ed976621cd5458b90a65882935d600e290a.jpg,Sad
Sad/cropped_emotions.5890.png,Sad
Sad/cropped_emotions.569677.png,Sad
Sad/cropped_emotions.499266.png,Sad
Sad/5ebed215a4b0764f88d1b10161ba35a905b0939d09efa5055774a8cd.jpg,Sad
Sad/cropped_emotions.6107.png,Sad
Sad/4ee3eb9af83fa7695c970b9cc35263a1c56282df7205c82920528365.jpg,Sad
Sad/cropped_emotions.5787.png,Sad
Sad/2e5dd4d923854bfbe6eb5c8053db722202336a04830053a2f8758a21.jpg,Sad
Sad/3fb36e8b7717e27bc182c236cdffb13d19330fd3940731674b70e1b3.jpg,Sad
Sad/0a07e324251df61967a8a1a3ebaff530553ee6033064cd89d8c18dea.jpg,Sad
Sad/6b84e70fe72ece5326826f30fc7d0ba64c396c952edf1abf8041fa8c.jpg,Sad
Sad/cropped_emotions.6201.png,Sad
Sad/0e903494bcec58a38577b99742c613937a21ce301e73fe5b87355983.jpg,Sad
Sad/cropped_emotions.499128.png,Sad
Sad/1fcbb77c968a8074d8dd7682bc49dfe16556f9d09f25b92debe17b22.jpg,Sad
Sad/8b1e462e3fb12942be74bbb65be7b00df62690495423c1cd09105dec.jpg,Sad
Sad/0b0aaaa6cb12832a5956eb0be1dc55d48dabfaff0fb50b749c8b1d66.jpg,Sad
Sad/6daaf56a63bf9ba120218b35edbdcc96910a49753d27b35d51408c9e.JPG,Sad
Sad/0b91b55eb6aa1db0de25c90e01066e002cf367886a5598449d04d491.png,Sad
Sad/cropped_emotions.499025.png,Sad
Sad/8bbed52e8784a968cdaba25947c4c61f95d5b432ce9f5fd49ace766c.jpeg,Sad
Sad/4b79766b31bddef3d148a33ff0f8c632bd68f5e23cc44e3efc5e790e.jpg,Sad
Sad/0b36358c29e8f17d6770e795c923059f020c06ed9f3d573bd9e609a9.JPG,Sad
Sad/8bc832431ccb5fc29a1abe2363cb211445d6ce2badf315e90ea4dfbd.jpg,Sad
Sad/4d358fc0af26d4170e0902230f51f12c842fa048d5061a9676a37ec7.jpg,Sad
Sad/3db3d71539cd357bf71b0481ec1355e8c365b86a2df0a144043cb43e.jpeg,Sad
Sad/1c190ca64921f909d4ccc1f9cb8da9834ea478b9e03bf33160cce8aa.jpg,Sad
Sad/3bc246624bd9630559104279884341ecaeccd306b411f14384325fe1.jpg,Sad
Sad/cropped_emotions.499113.png,Sad
Sad/2a38170b95f3d6eb80298c227ea5ca4595de4fc31427328da17767c7.jpg,Sad
Sad/cropped_emotions.568209.png,Sad
Sad/1db6bf901183de7c0b86410635bfb0a197f3523a2152c6441b727b96.jpg,Sad
Sad/4e788562999942cd40b5e0b7bf4b223b9560c4a873cde522d5a40abd.png,Sad
Sad/4ea47ddc3432fb8afb8ad41352530316ac568c5bd92ef931d331198b.jpg,Sad
Sad/cropped_emotions.6175.png,Sad
Sad/cropped_emotions.6250.png,Sad
Sad/0c83b8a1fa4e9152c238e2627e928efa79ca4d239c2fdcf81af355ef.jpg,Sad
Sad/7fa7b0b732a558d50977d8e0ecceac328ef467308a14e3e6ce2a17ff.jpg,Sad
Sad/cropped_emotions.152330.png,Sad
Sad/7e5e355c0427a8e78b157c35ee6f4d2549005b342e0a0e983ce39cd2.jpg,Sad
Sad/cropped_emotions.6213.png,Sad
Sad/cropped_emotions.499355.png,Sad
Sad/00e7c43bfe96cc1aa1cdd60a6504e430e73eacc264456a0bcae32369.jpg,Sad
Sad/cropped_emotions.141263.png,Sad
Sad/cropped_emotions.253008.png,Sad
Sad/2d4cdcec01a028d5d274a360e603c12a582a39d8f6e199ce86391cfc.jpg,Sad
Sad/6b3fbf5df76e7e1b45a402165b175a60bc67d900f21e10f348a9bbb5.jpg,Sad
Sad/0d97444c2a6d12c791644163c06b37d29184263a65afd6b81929e120.jpg,Sad
Sad/7bc187fa1414d47ba620681aed8a9268a30b5a21648431bca0d10876.jpg,Sad
Sad/02b8a664441d1008e6045632db02c2eeabf456b606a1ec3b52a9e81f.jpg,Sad
Sad/6aa798ec40fe7f136b8a6f408253fed38a37b83ab093f94af32c8371.jpg,Sad
Sad/cropped_emotions.6160.png,Sad
Sad/1d5fce258b1e193a9add72c974626627e9a167948fad06c699230819.jpg,Sad
Sad/cropped_emotions.5921.png,Sad
Sad/cropped_emotions.6242.png,Sad
Sad/cropped_emotions.569801.png,Sad
Sad/cropped_emotions.6069.png,Sad
Sad/0fc2e004f0dd640911efb47f1dd41986f54f5ba9c8659e39eee432f0.png,Sad
Sad/0e5f3e970285eee065a4a36e90c4b0e0fb9c8bbebefa850646ca0a3c.jpg,Sad
Sad/4d95dd82d3b67c0d3cd4b3a10da31813a0fd557834f73fe9b492eb1d.jpg,Sad
Sad/cropped_emotions.6039.png,Sad
Sad/1ac5a96f70b09ee1ecc4844d4cf064a89458dfc37a6e15d115e394c2.jpg,Sad
Sad/1d2f8af6ffce652139ddcd0bc706281b0f5d2f7070781b318b29fcf5.jpg,Sad
Sad/3b558544216fea47d70ceaea23404faf84f207e375d415afee3b4a19.png,Sad
Sad/cropped_emotions.499240.png,Sad
Sad/0f62db4c370f93b9f2aed468b131dee62d27015508eaf2eee6faf1f5.jpg,Sad
Sad/0fa539d8e13acec296cf4b00e0c6c705eb75a69e6c9a328b6e6d420a.jpg,Sad
Sad/5f5dc61bb38c24a8172767f27ed8d4f4f3d5eca8a2f54f8e6ba1d8f1.jpg,Sad
Sad/cropped_emotions.253786.png,Sad
Sad/cropped_emotions.163855.png,Sad
Sad/03c3cf433ce120732454c9bfadf1d687eaf1f22f6471305bf8378700.jpg,Sad
Sad/6a093ac0cdfcf5b614debd15d8af0a33ee00a7022d188b00cef909c8.jpg,Sad
Sad/cropped_emotions.163885.png,Sad
Sad/cropped_emotions.252865.png,Sad
Sad/0c98c88e1dbb32e6eebdaa429120586bb1c0b1c049bec9765d8ab5df.jpg,Sad
Sad/1e770300f8e56ff530f4e94900cce8e6204a8a6b4840cfafdb408365.jpg,Sad
Sad/0b5bb90e4bedab3bd8cb941f17ce625661abde287dac7d39e26805a3.jpg,Sad
Sad/4dc327ac7e26b6ad6dcf7a3f20ad02f85b5b460563bd0243c81e0d02.jpg,Sad
Sad/cropped_emotions.499289.png,Sad
Sad/cropped_emotions.171725.png,Sad
Sad/cropped_emotions.499305.png,Sad
Sad/6f04f3128b0c35f96fd5a7db30f73eb886c958823852843be0bf72b7.jpg,Sad
Sad/0a0e635c934404c6b79feebfca3458762786381d9b9a04105d85dab7.jpg,Sad
Sad/0c0a6d8a8b5efe6e878cbc795080f79de118fe74a391047440b2cb7d.jpg,Sad
Sad/2fb4de79d16be15699ce77071711c83d2084a4fb2826a77236bed294.jpg,Sad
Sad/0c42081b0f28c2b4f415362decf63bb7dd8d377d3b4017d67aeedc57.jpg,Sad
Sad/1ca87abab9655a79c5f0c45f7f929828000e18b61f5440f15b541235.jpg,Sad
Sad/cropped_emotions.163480.png,Sad
Sad/0ae8c54a2ba663736be51d1dbcf5cfa6438e1c657e8a23ef2992a139.jpg,Sad
Sad/1c447dcf726eab5f4a40c4a363b4b3f567bd9d58cda3edc00971867b.jpg,Sad
Sad/0c998162556aef5029f93dcdc52bee1c00764b677d1fe3a7ed04943b.jpg,Sad
Sad/7d1322491213b440f0dd9aba7c46dd66c3a761b48ecacb9bc24db50e.jpg,Sad
Sad/4ba3a795c19962a2de54b62086317f2435a12f1942c94d2acba5e386.jpg,Sad
Sad/0b17c90e703ce268813ec4db3cf5138b1fbce49b89592581eaea3c15.jpg,Sad
Sad/0cd66ba02b94a77955c31ae705bfa1e5852d424f025fc083bf4b7ca7.jpg,Sad
Sad/02a7c06df7cb6cb21047eab5115c88c282c74fed88024e3e4fb1d98a.jpg,Sad
Sad/2e830f7e375f2bc150eb0d0793f5673cf970bf1638e277beb5100fd0.jpg,Sad
Sad/cropped_emotions.568101.png,Sad
Sad/3ecf7f21429fa2f1b7de880eb91716670015a527ce76190a562a6914.jpg,Sad
Sad/3a97e00954d8b82aeaa1de102ac3f2887f3cec576ad4b7ac2dc6646b.jpg,Sad
Sad/6f607190efd5bedaaafa868fc61201590da12f54103d44e173f1e426.jpg,Sad
Sad/8af3328c9dbae921e18ff7bded77d76d885f43dd1e106219a04d4753.jpg,Sad
Sad/6f42fc336d40aced72400044d44d899de1be5135d93cf0213d078c6a.jpg,Sad
Sad/8bfd5b46494e05f023a2b7fe518403ec6af5ae9b9f9829963a4fcbce.jpg,Sad
Sad/cropped_emotions.499172.png,Sad
Sad/cropped_emotions.499191.png,Sad
Sad/cropped_emotions.141120.png,Sad
Sad/7c65c9c56e7ff789c655dd532d64c5ee8115935fce00781a3f5c44e9.jpg,Sad
Sad/cropped_emotions.6240.png,Sad
Sad/cropped_emotions.6085.png,Sad
Sad/01a6aae5681b961d84a8b9534ba10709112508e81dbe6a017e48ef80.jpg,Sad
Sad/8a37a82e3843a00fcb89ceae4106eec04391bb5e83d22d8bbdd498d2.jpg,Sad
Sad/1a74bd7868dddb6bbc92dfe85daee713bd3c58418c3ae74f1648df8a.jpg,Sad
Sad/7b682165adfc2b05db63d76c5b3968abdd5f17ec6dfa8f3974b45287.jpg,Sad
Sad/0ec8723a4da2d772433fd4ff604ed4edf137a634bb1a07a23ade73d5.jpg,Sad
Sad/0c2d0f6fe3cc06d43d96d547dac96f1b7660d79a40b5783fbb08c759.jpg,Sad
Sad/cropped_emotions.252771.png,Sad
Sad/1cd112848035ea689847f39bfcb5afab2d8f8c76db916e7c3b4a68ef.jpg,Sad
Sad/0dd7649587a5ea433badf51dbb41d7da4da758dd891ccad4a525fee6.jpg,Sad
Sad/1be4f49b79daaa527b37337883e14aa3c45542f5cf7af0b8f22685b2.jpg,Sad
Sad/00a0f3fdf613a1aba80d2320e68b01ca09ff1e5f8d219f9e46a6edb5.jpg,Sad
Sad/cropped_emotions.499320.png,Sad
Sad/1ab52c6c4de7ce871445925893ddea007f05af8a0557efbcb45ac648.jpg,Sad
Sad/6c745a83a6cf138dda3d82b8c57ad3a75a75258cb7b3a61c1a246563.jpg,Sad
Sad/4f2f09c3d35fcb3739e3c6723bc97229804a7ff1d398ac62205d6f94.jpg,Sad
Sad/7ac12eaf999f95b58e7035268f12df9a0dd73cd0efc25c44d407d009.jpg,Sad
Sad/6b883e6d8ce40154b45923f2158d94a5dc20d3dba3783e6751667f88.jpg,Sad
Sad/7f9841085b8bc9c2c754616293c6ae6f7e4b49c7cfa653fb79c2e7fc.jpg,Sad
Sad/8b9f159484f5da10536f09ac61174c5b3a4e506ffe77690207717ff7.jpg,Sad
Sad/06c63b1663c677d150455e5d77334f8162ebd48aec35fb99aea2952d.jpg,Sad
Sad/cropped_emotions.499284.png,Sad
Sad/5f0b30cec735ed5ea6ce5495483c2f7251adb8fe655fd5628063db24.jpg,Sad
Sad/1e215e65d511c0c6dfd3c888757da49f416af3ca7db05e30bdf9cef9.jpg,Sad
Sad/7d203261d47b6e656d6c703c27ce74491bc14a3eec4a29cb7de39531.JPG,Sad
Sad/6d1e330697dd8a00bae07b2325a137a4f86e974a92060d2ee8c663b9.jpg,Sad
Sad/cropped_emotions.499274.png,Sad
Sad/0f5efc8625c3da92f9d565bdcdf4a3308ffbb0573e1d7beb1a92a4cd.jpg,Sad
Sad/7b19dfcdba53cbd1ba6e7986ac11b82cb27fcb438bea8cf3da2a2e3e.jpg,Sad
Sad/6c5dd43ddcedfc3553ee31f7fde9a2f157d999aaa28296ff6525b54b.jpg,Sad
Sad/8b93f3d577b0b7674b3f9af8859316ec3d6eb3d211e7659ad86f7ed8.jpg,Sad
Sad/0d3e2374c03a31ed081e86853c26576ca318c27dcab62173f324a870.jpg,Sad
Sad/1c12dc3cf2ad210dc97bf7482047b080d484308212e530d580f24e94.jpg,Sad
Sad/0e644a89cf7be6a07ef999250dc139185dd7749ae1a8116f11c07f39.JPG,Sad
Sad/cropped_emotions.5892.png,Sad
Sad/4be17553fc8541195c0fb7706cfb4f13a80200b3e330c8d949215cb7.jpg,Sad
Sad/0c684c80d99da97d48d7e34537904792cc05bdb359253ab2c643d895.jpg,Sad
Sad/4d7e8537ff4c9f35a21e14f29ebea84413c7bc54fb6d0de0a5a7372f.jpg,Sad
Sad/cropped_emotions.499186.png,Sad
Sad/1daf49802d0e4b79697676222d105ab1e7454cabe453931b105368a5.jpg,Sad
Sad/4edc726321c87c50bf8097b4680e5789d34e91279a38b14e71f85e7a.jpg,Sad
Sad/cropped_emotions.5778.png,Sad
Sad/0e9105dbfd7d8f1c25d2fb59bebb2a0277bdbc7605dcb7442eed3ee5.jpg,Sad
Sad/cropped_emotions.499017.png,Sad
Sad/cropped_emotions.6284.png,Sad
Sad/1a856a90c5dc162515b36b30c8dcac14f84fbfa8d81a0136189aa973.jpg,Sad
Sad/cropped_emotions.568503.png,Sad
Sad/cropped_emotions.499349.png,Sad
Sad/5aa94b526650971f4b0e347c0756fa7a4a9ae51ef9a714c20e8c0e24.jpg,Sad
Sad/0eab0fee8670a8d4eeba41b03240d31bc3e2c18f531759a97a708a14.jpg,Sad
Sad/cropped_emotions.164137.png,Sad
Sad/0f2b6f996bb4adb82a55d76700bc4d257e9ba6cad4c9773a1970191c.jpg,Sad
Sad/3dae658c68c265542f1d92136975e27455f813aed03300af8d0a89a7.jpg,Sad
Sad/0a467513804bc101cef9bed3966c2075931fb382ee0883cd85914965.jpg,Sad
Sad/cropped_emotions.568417.png,Sad
Sad/4df399f85611f9a41d04672a45706adb794c09a40372d1e29771c6c3.jpg,Sad
Sad/cropped_emotions.499167.png,Sad
Sad/cropped_emotions.499085.png,Sad
Sad/4b4000ec969ce49040df281169926029f4b3ab886281e955f317b52f.jpg,Sad
Sad/6cb6e514bff2e255d9dea139e5c74652f4242873f2b9d7c71bcccf3a.JPG,Sad
Sad/cropped_emotions.5983.png,Sad
Sad/6bf22b60b5315ab7de8a3f58a93b33a39568a3d3e20639f4a45e8318.jpg,Sad
Sad/cropped_emotions.5700.png,Sad
Sad/0c33c1811ade54724a9b6365a68c539571ab88ef4a8641a3d635c50a.jpg,Sad
Sad/7d1be3784e1fcc655b0a1ad4660d9b1f6031c5d20a7dcc2c281ccb8f.jpg,Sad
Sad/7e1506067d7d2fe9d116594db1bed3646d1228dd5fc688c40334143f.jpg,Sad
Sad/cropped_emotions.5733.png,Sad
Sad/3c24785db7f024cc51bb9e421e4d8f2f1ffa4e635c21fdb332281aba.jpg,Sad
Sad/cropped_emotions.499271.png,Sad
Sad/cropped_emotions.6083.png,Sad
Sad/7acf97a398375e70983dff310d86db4b452f55e63eea82e7773c45de.jpg,Sad
Sad/7ba3eb544899ce840e7d64a5056701543c300fa79b93b554fc99163d.jpg,Sad
Sad/05b65a7446d35ecb5d13c39af0c11dcf480009c216869fbe1a76912e.jpg,Sad
Sad/cropped_emotions.163949.png,Sad
Sad/0fdf17f54db3be3d419066ca8ab47557fd1b78a1e0c3bbdfcc9a6a44.jpg,Sad
Sad/cropped_emotions.6191.png,Sad
Sad/6da67cd4ebcbe7e3cebc6d2f2368bb287d7853db761fce2aa1496cc8.jpg,Sad
Sad/5ddff5389e569413d3d3085ae63d69d950a29ee5041cb94366a45ec3.jpg,Sad
Sad/8afad09f5100a6073e43a210abb6f31569ee2b7e516ee965812fde16.jpg,Sad
Sad/cropped_emotions.568386.png,Sad
Sad/0a99d7ba999ec9098105d9025b589af2fb948916db675b90d8acbfc1.jpg,Sad
Sad/cropped_emotions.5919.png,Sad
Sad/8b3826c57ada4c9435104b8fc728352ab431db09c106ddf0f3a6f46f.jpg,Sad
Sad/4d9104680e68caf516822018697bccdacbaec9c912c34c4d64bea56d.jpg,Sad
Sad/cropped_emotions.5893.png,Sad
Sad/5ebd222891c1826c6334214e1feec9ad2562479d20719c6f3105ab77.jpg,Sad
Sad/0d7b25d24e55c16be1439d76c05fd1369ee131675ce73be7c0821a06.jpg,Sad
Sad/7e9ad3d93bd822d9ce5059adea0d446ee3392dddd2bcb8d1662e8d33.jpg,Sad
Sad/02fb60b4f71e82a76f7e6245e3d47d3cb1a355062d28b58381345c44.jpg,Sad
Sad/0eab0383a1f7675e614e5d9a459831eef6f9cb0942014d72e133ed06.jpg,Sad
Sad/cropped_emotions.499010.png,Sad
Sad/1fab9086a8e1e169af61a5f026f072301200baa13694d02331c11fcb.jpg,Sad
Sad/cropped_emotions.499333.png,Sad
Sad/cropped_emotions.5598.png,Sad
Sad/cropped_emotions.252654.png,Sad
Sad/0aa98a58e0d2b91a025794c1f741c15a1e6dcc6dcdff1bdec28b6130.png,Sad
Sad/4c37bb373e3e5bdb35807285093076994a9084997c65233ccc7a64fc.jpg,Sad
Sad/cropped_emotions.152718.png,Sad
Sad/3bc0e124850f9c11c1ade8a36214cc9012da30751ea4e3737723cdb0.jpg,Sad
Sad/2d3590ab333c9bbe1949b71411f5aea6baadc645f8080f2ba2207b31.JPG,Sad
Sad/2c9e9b56b08d315979419313a70263af1f2eb25c7671470a0a1d7797.JPG,Sad
Sad/3f8c056aff84998daa5b92a55d796bfe362e89dc5701bccb4c5f8ed0.jpg,Sad
Sad/0c01da664520e18548f0bc6bc2467c27a876a1febfb3b5f7188dbc09.jpg,Sad
Sad/3cdd142b6da2431e9379182c8e2094c99eb07245068b4e9ef88f9120.jpg,Sad
Sad/4f98895b823c1d40fe0e9cbe0243f0e4a5a216cc649e6d3dac51ed66.jpg,Sad
Sad/cropped_emotions.6073.png,Sad
Sad/cropped_emotions.568854.png,Sad
Sad/cropped_emotions.499223.png,Sad
Sad/3ffc9642d0a70570b441a651a3feefa492fbfde58ef12c06785acbd4.jpg,Sad
Sad/cropped_emotions.5674.png,Sad
Sad/cropped_emotions.499314.png,Sad
Sad/1f466ac1abfc3834f050820592fe47ee024db129c38aae7652917bcf.jpg,Sad
Sad/0a847093466c1e19fd0d79feef6e69dbcc2e7770feca349fe9f0268f.jpg,Sad
Sad/0f8f22a4ed6680ccd5ef62d04de167d6be18012143faf7807cf53a0f.jpg,Sad
Sad/4b7d1383efc80a6f2da81855cd56d12552093ca5f2a698986f12cd3d.JPG,Sad
Sad/0c3cfa27882e2c17101ec77094c52064eb00f3d8e176566b7b98b4f2.jpg,Sad
Sad/cropped_emotions.252322.png,Sad
Sad/cropped_emotions.254013.png,Sad
Sad/cropped_emotions.499276.png,Sad
Sad/6c48fac2cb2c0f4006f33f8d8a40f46f061ef693666e8d98c2ac3e65.jpg,Sad
Sad/3f5f8765ffaa6b6260aa1bb9b337de597407da4aaefd9338d0813a51.jpg,Sad
Sad/cropped_emotions.499103.png,Sad
Sad/8a3b66b4eccf4e7eb860915a672e4c5313f21164b601b8b360962cc1.png,Sad
Sad/2da685103c897f7bdc084fb27efbc906919038f1d0f0ae4aa756c4a1.jpeg,Sad
Sad/6ec04e58522f6b8a9e19f366021b9b96e46db145d34c5c233a130f73.jpg,Sad
Sad/3e49d6128bdbc1082bd6ec7fc491fea8f7590a9a40b389f05be7550e.jpg,Sad
Sad/8b68b8964c71703b70e38f6e895d950c886abdc2a6f9634f597c1321.jpg,Sad
Sad/7c01aefba2b2b18b72ac2fdadf874f8beda1cca349f1e5d3609691f0.jpg,Sad
Sad/1a9d7202900879248ea8f7af21cbc0c4fc348d784cc16b71c190098b.jpg,Sad
Sad/6b693438690c5b81396df0c73cbf69b2f24925330a89e22985c1f18b.jpg,Sad
Sad/3e5405888579336c465a46e698478e01c081ae32a6c6d5bb40719428.jpg,Sad
Sad/cropped_emotions.252048.png,Sad
Sad/6bca4f14f04b308a6fbbb377976a90e28b854dc7673090e7bdf117f6.jpg,Sad
Sad/2d8a481b01630b5f4fe91bb90fdb7f1bc1ba4f726cc5bffc08432b33.png,Sad
Sad/4d4ab725aae6a94ba35c138aa76fe7d41d09015e0a294d6e75876802.jpg,Sad
Sad/4b99d54fc2db4e31ae4e37b663e03d80ae24a7ce9eba59b7c42f9099.jpg,Sad
Sad/01e6f06a4d94499b303cf7dc1369796b3bff3599598c97ae8943ffff.png,Sad
Sad/5a5837fb4b0db762e42ae170368afe8eb52eea226ce1e52d923fea8c.jpg,Sad
Sad/0bb5e62a24f9e0874ffafde3eddfb518a5f7b7003758331cfcac88a0.JPG,Sad
Sad/cropped_emotions.499341.png,Sad
Sad/0ca67d93dece906a80844918fbe0ac5613c3500bf294ebb799f569bd.jpg,Sad
Sad/cropped_emotions.151876.png,Sad
Sad/2c88917719f2ef68eee4aa0393beaf5e28477247a258da9fb66d6c0e.jpg,Sad
Sad/5b13be0a6124de9bbf391dfeb0e7cedbc39897001bfa23efa6826b88.jpg,Sad
Sad/cropped_emotions.164279.png,Sad
Sad/0e4222abc8aca3fa9979b90922331a1cf312324b3a295f0d9c3f0dcb.jpg,Sad
Sad/cropped_emotions.141604.png,Sad
Sad/4c804c8adf5e16f04fed4e3f98832c7c5bfaf9639f0a51dcafc4c7d7.jpg,Sad
Sad/3fcd5c79604f80f00b284483485f7b25c3304a8d1e7fb45f4518c60e.jpg,Sad
Sad/2efe4f93b27ba0fda63a35ba59eeb1614a00cead665004c277cb9365.jpg,Sad
Sad/8abf40545447f24d95258fd13476f87477a152eee9b3b42c4b2cf27f.jpg,Sad
Sad/3b10ee9788d2343ce5b8ff94ac40860d58fe335cb6a3a6870623ecd2.jpg,Sad
Sad/7ad488fe3708e1a4bfb4bb172a82f36516909dcf50bfdbc4aa439064.jpg,Sad
Sad/4a9724150779dde09d4cab233a5a85e3a0f44a8a9019750a2edf20c8.JPG,Sad
Sad/6ffa53b3316ecded2e3fc1e83b88e79eb919996328b953bd8a637b0b.jpg,Sad
Sad/00e7f0bb1ff10ef3647a5d9dc0bb1cbdeabe64a102fd284e3a3848f4.jpg,Sad
Sad/cropped_emotions.5637.png,Sad
Sad/cropped_emotions.5874.png,Sad
Sad/1aa61b6d9b6ec3eba2baa0b621283e7ec0715e2b8ef28ae90ad75478.jpg,Sad
Sad/2fdcbbe3889da8df650d3e0aa2458af1579e27cb77a9521062890bc3.jpg,Sad
Sad/6a14d1347b766bfef34af0e08aec0e88144885f01c5b6fc92068eb8a.jpg,Sad
Sad/1fd918884af30eeabff9d6248f63a22f852ec52df9242c892e6b490d.jpg,Sad
Sad/4d1d5ddfc8fea81e1441feb96fb7517b94981b190ba1e593f5067c9d.jpg,Sad
Sad/3e389107cb036303edec3054e36733da8c92c83db81f236198cca536.jpg,Sad
Sad/8b364ef7c8b4b00dec739b0c987847daa8716a0f191833158a9f91a1.jpg,Sad
Sad/00f0699aa0198865bc42eeca065fd194f86d3a889a9435c2e0188cf6.jpg,Sad
Sad/cropped_emotions.153567.png,Sad
Sad/cropped_emotions.499232.png,Sad
Sad/6db86166866e44a1c92f0b5c82cc33ee47df49440d2f95854c109df6.jpg,Sad
Sad/3ada92fc0ee13758601baf8949e43044f0920b70218ee1adc4fb4aa0.jpg,Sad
Sad/4e9617332add5c37f2a93189b4b73bbd4c7015c0ac63b903241978af.jpg,Sad
Sad/4bfaa525b0bb87db5551b533d07454a642e71b9f9e81a82463829f85.jpg,Sad
Sad/2c8e59113ffb905143257add80002c075a9591968c0ed92249973cc7.jpg,Sad
Sad/0f981d64a3de013e5df99d12a991bdd0fa75230e6d5715b4e92f8348.png,Sad
Sad/0f54886f89933ec64ed96f4d955c350c0f119dfdc4d5eb7de4b58da5.jpg,Sad
Sad/cropped_emotions.152034.png,Sad
Sad/7f2fc2716c5178d940b0796e286141658998692ba10cd1f862d349b2.jpg,Sad
Sad/2ea80de8ef9df0e73026c8ad35011cc2ba56dfdbe16c88f67303db35.jpg,Sad
Sad/0c9d9e0b08c8f47977ec21b222e5802e152a7ce2a89b4afe757bf3a7.jpg,Sad
Sad/0a99c4d5722e89e814711baee88b38a9a6f60a1bd155879b162b7bfb.jpg,Sad
Sad/2e91f5c168cac07a68f37fea21f0914defc15a8819e8079c14ebb0dc.jpg,Sad
Sad/0ec65aa9abca2afdea2bedad518bd7ff7ee463b89cedbdbffbe69931.jpg,Sad
Sad/0fe071705e28a88836cd97a6798077d37825caae8aa7d846236c8e84.jpg,Sad
Sad/6dc9ccbc8f953c2f475d53c304ce8d6a04dd35771e357d8215add115.jpg,Sad
Sad/cropped_emotions.191031.png,Sad
Sad/0ffe275a8fc99c3d4709788c12c5dc43abb0dfe0856c939d66f49a42.jpg,Sad
Sad/0bd4208a8c5700c9b53fc6d5eba6e92fda147ef194da19314e987fb3.jpg,Sad
Sad/cropped_emotions.5594.png,Sad
Sad/cropped_emotions.499165.png,Sad
Sad/0cbcd527bb37bf0542f244255c3d81da2562485b610d1e32bb93c7c6.jpg,Sad
Sad/3be328d22c6f7b6bbed15c8faacf80170811fd1d8be8cc0c18c6acab.jpg,Sad
Sad/3a577b08a3c0ffe7b10b482195745b441f8e4a8f59eb0f7691cb37f1.jpg,Sad
Sad/cropped_emotions.5586.png,Sad
Sad/cropped_emotions.499328.png,Sad
Sad/cropped_emotions.6139.png,Sad
Sad/2f24ffcde3faf21f96b4e8f9a6a17769d72e53dce97e5154e69f0f58.jpg,Sad
Sad/4adf425800d6b44a298d3f324a027e528bed3f3916a16122037d2db1.jpg,Sad
Sad/cropped_emotions.164267.png,Sad
Sad/1c248345f08219b0d29eeaceaa11ceecc5a91d520d2ef117ebe9aff8.jpg,Sad
